2086	2086
5311	5311
5812	5812
3612	3612
5065	5065
3576	3576
2650	3640
3823	3823
4813	4813
3350	3350
4891	4841
3711	3711
3312	3312
5040	5090
4911	4911
6500	6500
3911	3911
2911	2911
4830	4833
1000	1000
7011	7011
1040	1040
4923	3841
1381	1381
7389	7389
3651	3651
8700	8700
3714	3714
6799	9995
2080	2080
7384	7384
7372	7372
3662	3690
7374	7374
7392	8742
7374	7374
3662	3825
7374	7374
3494	3490
3714	3714
3823	3823
3823	3823
7373	7373
7379	7370
1311	1311
3674	3674
2670	2670
4931	4931
5065	5065
2844	2844
2200	2200
3670	3670
3429	3420
3827	3640
3663	3663
3520	3523
3634	3634
3640	3640
2080	2080
3824	3824
2621	2621
3830	3826
2821	2821
8700	8711
5070	5070
3533	1381
9995	9995
2810	2834
3621	3621
5140	5140
3411	3411
7990	7990
2430	2430
4011	4011
1311	6500
3011	3011
3721	3721
1540	1540
3570	3578
2750	2750
1211	1220
3531	3531
2400	2400
2330	2330
3841	3841
3562	3562
1311	1311
3663	3812
3490	3490
1311	1311
3829	3829
3140	3140
2522	2522
5961	5961
2065	2060
1311	1311
5331	5399
7372	9995
1311	1311
2750	2750
2511	2511
5084	5084
2834	2834
1211	1220
3841	2836
6510	6510
4923	4923
5411	5411
2320	2320
2121	2100
7311	7311
7373	7373
4813	4813
7395	7384
3448	3448
100	100
1220	2810
2000	2000
5012	5013
3826	3826
3841	3841
3575	3575
2300	2300
5912	5912
2870	2870
4210	4210
1311	1311
3350	3357
5070	5070
5399	5399
7373	7373
3720	3721
5600	5651
5080	5047
2670	2670
1311	1311
1000	1000
1311	1311
3841	3841
5122	5122
3317	3317
3079	3089
5040	5040
4924	4924
3540	3540
1382	1382
2270	2273
3420	3420
5399	5399
2030	2030
7359	7359
3567	3567
3312	3312
2890	2890
2086	2086
2086	2086
8051	8051
3317	3317
2200	2211
3950	3950
5812	5812
3950	3950
3443	1700
3841	3841
3843	2835
3826	3826
7990	7900
3540	3540
3845	3845
2330	2330
7373	7373
4941	4941
3540	3540
5812	5812
4911	4911
1623	1623
7311	7311
5961	5961
3081	3081
2844	2844
3420	3420
3480	3420
2300	2320
2065	2060
5080	5082
1311	1311
3470	3470
3540	3713
5812	5812
3721	3721
3620	3620
2421	2421
5110	5110
1090	1090
2300	2390
2670	2670
5712	5712
6794	6794
5600	5600
2670	2670
5961	5961
3825	3825
3580	3585
2860	2860
5411	5411
2911	2911
3541	3541
1311	1311
7900	7900
3714	3714
7374	7374
2750	2750
3990	3990
5141	5141
1311	1311
6552	1531
4210	4213
7948	7948
4511	4512
3430	3430
3499	3714
7370	7370
3429	3531
3562	3562
2300	2390
5012	5010
2330	2330
2013	2013
2450	2451
2450	2451
3510	3510
4210	4210
3350	3350
3079	3080
2834	2834
6500	6500
4400	4400
6792	4899
7812	8200
5311	5311
4813	4813
1311	1311
3221	3221
1311	1311
1311	1311
3449	3443
5621	5621
8060	8060
1600	1600
1311	1311
2600	2600
3140	5661
2085	2085
4953	4953
5411	5411
3510	3510
3330	3330
3443	3443
2300	2320
3690	3690
3079	3089
3452	3452
1311	1311
3558	3564
3931	3931
3429	3420
4940	4941
6795	6795
5094	5094
3317	3317
3670	3670
3663	3663
5080	5084
2200	2200
7393	7381
2200	2200
4011	4011
3678	3678
6512	6512
3523	3523
7393	7381
5161	5160
2510	2510
8911	8744
3448	3448
3721	3721
5600	5600
3823	3823
2000	2040
4890	4841
2890	2890
7373	7373
2721	2721
7990	7990
2015	2015
5331	5331
4210	4210
800	800
7948	7948
6552	6552
4941	4941
3050	3050
1311	1311
200	200
1400	1400
5812	5812
1531	1531
2911	2911
3572	3572
2835	2835
6792	6792
3533	3533
7372	9995
6799	6799
3533	3533
2911	2911
3079	3089
1040	1040
1040	1040
2030	2030
2050	2050
6799	6799
1311	1311
4011	4011
4011	4011
4700	6512
7948	7948
7392	8700
2200	2211
3640	3640
5047	3845
4833	4833
6552	6552
4511	4512
2000	2000
2400	2430
6512	6512
8050	8051
3140	3140
7395	7384
2082	2082
3060	2950
3960	3960
2000	2000
4923	4923
5199	5110
3312	3312
5311	5311
2250	2250
3523	3523
3634	3634
3537	3537
4924	4924
3310	3312
1311	1311
5051	5051
5271	5271
3531	3531
5621	5621
6552	6799
3843	3843
5172	5172
2810	2810
7372	7373
5812	5812
4833	4833
4833	4833
2721	2721
3713	3713
3357	3357
7363	7363
3564	3564
3442	3442
7990	7990
2820	2820
4922	4922
3079	2670
8050	8051
4811	4813
4813	4813
7948	7948
4931	4931
1531	1531
4911	4911
6792	6792
5051	5051
4911	4911
1311	1311
5090	5090
1000	1000
1311	1311
5110	5110
4813	4813
1700	1700
8721	8721
3990	3990
3695	2835
3721	3721
3651	3651
3670	3670
4899	4899
3312	3312
2670	2670
5140	5140
7379	7370
4931	4931
5099	5099
3728	3728
5063	5063
2451	2451
2621	2621
3714	3714
2253	2253
3690	3690
1311	1311
200	200
5621	5621
3640	2891
4400	4400
5812	5812
2048	2040
2221	2221
2834	2834
3460	3460
3669	3669
5812	5812
2673	2673
1700	8082
2860	2860
2649	2670
4213	4213
3550	3559
7399	700
4950	4950
3079	3080
3640	3640
2631	2631
2430	2430
4923	4923
2800	2800
2890	2890
4011	4011
2911	2911
6532	6532
3630	3630
3540	3540
3452	3452
5812	5812
6532	6532
1311	1311
8200	8300
7321	7320
2200	2200
100	100
2090	2090
3069	3060
4813	4813
4220	4220
3499	3470
3711	3711
2840	2840
7948	7948
5812	5812
3663	3663
6324	6324
4931	4931
5045	5045
7011	7011
4911	4911
2834	2834
2741	2741
4731	4731
5412	5412
5731	5731
5731	5731
	4813
1520	1520
4924	4924
2060	2060
5600	5600
3714	3564
5063	5063
3531	3531
2911	2911
3250	3250
3670	3670
3620	3620
3079	3089
3079	3089
1044	1044
4213	4213
4911	4911
3079	3081
1000	1000
3560	3490
2835	2835
2400	2390
2842	2842
3320	3320
2300	2300
3531	3531
4911	4911
4931	4931
3861	3861
4513	4210
4011	4011
3716	2452
7391	8731
3199	3100
4922	4922
4210	4213
3841	3841
3663	3663
1040	1040
2086	2086
2086	2086
2086	2086
2080	2086
2510	2511
6512	6512
3674	3674
1040	1044
3661	3661
3826	3826
3825	3825
6500	6500
5990	5990
3949	3949
2844	2844
2200	2221
5812	5812
5072	5070
4924	4924
3210	3231
1311	1311
1311	1311
5080	5080
7810	7812
1311	1311
2270	2273
7363	3679
3569	3569
4841	4841
7363	8742
3330	1000
1040	1040
2750	2750
2030	2030
3590	3590
3312	5051
3341	3341
2451	2451
3571	3571
4931	4911
4923	4923
4220	4220
6798	6798
7830	7830
4813	4813
7997	1531
7385	7385
3662	4812
6794	6794
2200	2200
3670	3670
5065	5065
6324	6324
7389	7389
3687	3571
8711	7381
3555	3555
3679	3679
3661	3661
5110	5110
3576	3576
7363	9995
7379	7377
3829	3829
7377	7377
7389	7389
3681	3571
7374	7374
7370	7370
7370	7370
3577	3577
7372	7373
3686	3571
4899	4899
7372	7372
7372	7372
1311	1311
3663	3663
5065	5065
2000	2000
3634	3634
3845	3845
4911	4911
2211	2211
4813	4813
5500	5500
4924	4924
4941	4941
2650	2650
2451	2451
2911	2911
2911	1311
3679	3679
2510	2510
5600	5600
4931	4931
6532	6532
5500	5531
8060	8060
1311	1311
2621	2621
3350	3350
3080	3080
2084	2084
4931	4931
4941	4941
2890	2890
4813	4813
6532	6532
4512	4512
3089	3089
3410	3411
7377	7377
3270	3585
3080	3080
7394	1311
3310	3312
7372	7372
3669	3669
3290	3290
2121	2100
5331	5331
5812	5812
3640	3640
2831	2835
3494	3490
3011	3011
4210	4210
2082	2082
3580	3585
3317	3317
3760	3320
3841	3841
2700	2741
3069	3060
3490	3490
7399	1389
3580	3585
5331	5331
3357	3679
4923	4923
3089	3089
2300	2300
2732	2732
4991	4991
8051	8051
1531	1531
4813	4813
4830	4833
4891	4841
2860	2860
3440	3440
3140	3140
7830	7830
5031	3490
3571	3571
5812	5812
6512	1381
3690	3690
3079	3086
3728	3728
2200	2211
2820	2820
3950	3950
3610	3613
2020	2020
5311	5311
3564	3564
5531	5531
3411	3411
2211	2211
2400	2430
2200	2200
4991	4991
1389	1389
1311	1311
7990	7990
2600	2621
3564	3564
2670	2670
4011	4011
4813	4813
4924	4924
3674	3670
3812	3578
3079	3089
2100	2100
7372	7372
3990	3990
3510	3510
2750	2750
5912	5912
2030	2030
3390	3728
5912	5912
2761	2761
3949	3949
3310	3312
3669	3690
3714	3714
6510	6510
5990	5990
3580	3585
5170	5171
3442	3442
8071	8071
1311	1311
2211	2211
3714	3714
3420	3829
3823	3823
3851	3851
3540	3540
5331	5331
2431	2430
5531	5411
3079	3089
7320	7320
5130	5130
3683	3575
7372	7371
3570	3579
7370	7370
3570	3570
7374	7374
3683	3578
3577	3577
3577	3577
3572	3572
3845	3845
7374	7374
5080	5045
3825	3825
3829	3829
5051	5051
8090	3841
1040	1044
2721	2721
7011	7011
7379	7377
2451	2451
2840	2840
2020	2020
3560	3537
3683	3575
2390	2390
3523	3523
1311	1311
2844	2844
2033	2040
5411	5411
1311	1311
2020	2020
4512	4512
4210	4210
3571	3571
4923	4923
2211	2211
3443	3443
2780	2780
3682	3571
2670	2670
5812	5812
3843	3843
3843	3843
6500	6500
6798	6798
3560	3560
3669	3669
2800	2800
4700	4700
4210	4213
6552	1531
5199	5190
3812	3621
3564	3564
2821	2834
3577	3577
5141	5141
8090	8090
2090	2090
2600	2621
3845	3845
3823	3823
3578	3578
3825	3825
3679	3679
3570	3570
7380	7380
5311	5311
1600	1600
5411	5411
5150	5190
2011	2011
3674	3674
3674	3674
5949	5940
1311	1311
7812	4888
9995	3661
5140	5141
8051	8051
4924	4924
4924	4924
3341	3341
2711	2711
5812	5812
7011	7011
3079	3081
2273	2273
3950	4100
3950	3950
3820	3824
6799	9995
3530	3310
2511	2511
2844	2844
3683	3578
2300	2300
1311	1311
3086	3086
100	100
5331	5331
1040	1040
1311	1311
4941	4941
4911	4911
2621	2621
3564	3564
2750	2750
5170	5171
1311	1311
3079	3089
2013	2013
2531	2531
3530	3585
2821	2821
2711	2711
4931	4911
4911	4911
7372	7372
2086	2086
3825	3825
3270	3270
1382	1382
7395	7384
3537	3537
3572	3572
3560	3564
1311	1311
3350	3357
1040	1040
7399	7389
4911	4931
2820	2820
3640	3640
1700	1700
5331	5331
3728	3728
4911	4931
7320	7323
6552	6552
6794	6794
2761	2761
3640	3640
5122	5122
7370	7370
1311	1311
1623	1623
3571	5961
1040	1040
2452	2452
3620	3620
3390	3390
7373	7373
3220	3827
8711	8711
3714	3714
5961	5961
3670	3670
2670	2750
5130	5130
3714	3714
3830	3821
2911	2911
3564	2870
3350	3350
3420	3420
4924	4924
4911	4911
3861	3861
3312	3312
3620	3620
4213	4213
3690	3690
3714	3714
2842	2842
3443	3443
5050	5051
3310	3312
5600	5600
4911	4911
2250	2250
3812	3812
5190	5190
6552	1531
3577	3577
3576	3576
3825	3825
3460	3460
3792	3790
4922	4922
4911	4911
3452	3452
5311	5311
3089	3089
3100	4813
6794	6794
3640	3640
3622	3620
5122	5122
3841	3841
3679	3679
7359	7359
3841	3841
3613	3613
6799	6799
7373	7370
3823	3823
3679	3679
7374	7374
5065	5065
3622	3620
3826	3826
7393	7380
3652	3652
3664	3812
1600	3530
5812	5812
3444	3444
2950	2950
6500	6500
5331	5399
6792	3448
3663	3663
5070	5070
1731	1731
3823	3600
3651	3651
4513	4513
8711	1311
3452	3452
4011	4011
4911	4911
1040	1040
5140	5140
3679	3663
4610	4924
1311	1311
3540	3540
3822	3822
4924	4924
3520	3523
3690	3674
4931	4931
1311	1311
1311	1311
1311	1311
1311	1311
5190	5190
3079	3081
2670	2670
2761	2761
3661	3661
5172	5172
1311	1311
4911	4911
6552	1531
4923	4924
9995	7370
3662	3812
1700	1700
3812	3812
5070	5070
3430	3567
3690	3690
5093	5093
3558	3580
5130	5130
3664	3812
7320	7323
3537	3537
6798	6798
4923	4923
1311	1311
5211	5211
3537	3537
2040	1381
1731	1731
2390	2390
3949	3949
4213	4213
4911	4911
2010	2013
1311	1311
3679	3679
2731	2731
5065	5065
2810	2810
4924	4924
3480	3823
4822	4822
3812	3812
2860	2860
4941	4941
3690	3690
5600	5600
5211	5211
3990	3990
7000	7000
1311	1311
3714	3714
8060	8060
3716	3716
4911	4911
3290	3290
3824	3824
1311	1311
3621	3621
2911	2911
5040	5040
2250	2250
2200	2200
5940	5940
3679	3678
7011	7011
3714	3714
7948	7948
7990	7900
3452	2300
1531	1531
2330	2330
2860	2860
2200	2221
2590	2590
4924	4924
4213	4213
2082	2082
5070	5070
5331	5331
6795	7812
7360	7361
3540	3360
2834	2834
2320	2320
200	200
5331	5331
2090	2090
3569	3569
2844	2844
3290	3290
5912	5912
3672	3672
3585	3585
2631	2631
1040	1040
3452	3452
3711	3711
3714	3714
5311	5311
5065	5065
4513	4513
5311	5311
1311	1311
2851	2851
3679	3260
3452	3452
3990	3990
6798	6798
3089	3089
6799	9995
2211	2211
5651	5651
3679	3679
3826	3826
3011	3011
2300	2320
3960	3960
3140	3140
8300	8300
5411	5411
7011	7011
6512	900
3080	3080
4911	4911
1731	1731
3823	3823
5040	5040
8050	8051
5621	5621
9995	9995
2891	2891
5812	5812
3728	3728
2451	3716
5141	5141
7394	7359
2510	2510
8200	8200
3571	3571
2200	2200
5012	5013
3550	3550
6500	6500
7990	8400
5030	5030
4931	4931
3270	3270
2052	2050
3050	3561
3825	3825
1600	1600
2800	2870
1520	1520
5812	5812
6799	9995
5411	5411
5661	5661
1400	1400
3272	3272
3711	3711
2834	2834
1311	1311
3270	3272
2621	2621
3430	2085
5812	5812
3100	3100
1600	1600
3221	3221
7395	7384
7810	7822
3682	7373
2300	2300
7395	7384
3823	3823
4911	4911
1311	1311
3621	3621
5999	5200
2431	2430
6552	1531
2870	2870
1311	1311
6512	6512
3825	3825
5140	5140
3310	3317
5999	5200
5999	5990
2010	2013
5812	5812
2300	2330
4813	4813
4511	4512
2911	2911
7392	2741
4213	4213
2911	2911
2891	2891
7990	7990
2510	2510
3050	3050
4833	4833
7200	7200
7373	7372
2273	2273
1311	1311
8062	8062
3531	3531
2711	2711
6512	6512
5651	5651
3825	3825
2300	2300
5311	5311
3713	3713
3721	3721
2300	2300
4210	4210
4700	4700
5331	5331
7311	7311
2200	2200
3666	3663
3550	3559
5962	5960
1389	1389
3821	3821
3842	3842
3567	3567
3760	3760
3444	3444
1311	1311
5012	5010
3579	3579
7011	7011
8060	8060
3260	3260
3661	3661
7363	4955
3730	3721
3600	9997
3570	3590
7361	7361
1311	1311
1221	1221
6798	6798
8060	8060
3940	3944
3360	3360
3663	3663
3490	3490
3470	3470
3679	3679
2040	2040
3711	3711
6798	6798
3290	3290
3674	3674
3250	3250
3320	3320
3683	3575
5661	5661
2082	2030
3540	3540
3575	3575
3079	3089
3825	3825
5013	5013
7399	7389
1311	1311
2600	2600
3079	3089
1382	1382
3663	3663
4961	4961
4953	4953
7389	5990
2030	2030
3559	3559
8051	8051
2911	2911
2522	2522
5411	5411
1040	1040
7948	7948
2780	2780
2890	2890
3540	3540
3241	3241
3420	3420
5120	5122
5812	5812
3000	3060
3350	3679
7394	7350
2621	2621
3541	3541
2080	2080
6799	1040
1381	1381
5311	5311
7311	7311
5080	9995
3490	3490
5411	5411
5120	5122
7812	7812
6552	6552
2090	2090
1311	1311
8050	8060
2450	2451
1623	1623
3041	3050
2731	2731
3724	3728
1311	1311
3011	3011
3561	3561
3681	3571
3561	3561
8200	8200
4911	4911
2890	2810
3561	3561
3560	3443
5000	5000
5531	5531
5331	5331
3662	3661
2200	2211
7394	7359
4812	4812
5912	5912
4833	4833
8742	8742
2820	2820
3564	3564
5411	5411
1311	1311
2890	2890
1600	1600
7990	7900
2650	2650
4911	4911
1382	1382
7990	7373
4911	4911
2650	2650
8711	8711
7311	7311
5961	5961
3570	3570
3442	3442
5411	5411
3460	3460
3448	3448
2731	2731
3269	3260
4830	4833
7372	7372
2731	2731
2851	2851
3721	3721
4813	4813
3679	3679
1382	1382
2830	2834
6552	1531
3210	3211
3079	2670
2851	2851
7812	7812
3811	3812
2250	2250
1311	1311
2911	2911
4922	4922
1311	1311
4412	4412
6552	1531
3651	3651
1311	8200
5070	5070
4512	4512
1389	1389
2221	2221
5812	5812
3679	3679
1311	1311
2600	5110
2320	2320
1311	1311
5099	9995
2890	2890
3350	3350
5140	5140
5160	3080
5411	5411
6531	6531
5961	5961
2731	2731
5311	2731
5812	2013
5812	5812
2780	2780
2649	2670
3911	5122
3674	3669
2450	2451
2731	2731
3820	3822
2200	2200
3663	3663
3730	3730
3490	3390
2741	2711
2300	2300
3841	3841
2048	2040
3716	3716
3811	3826
5731	5731
2300	2340
3990	3990
3944	3944
3590	3590
2520	2520
5712	5712
4911	4911
5160	5160
3320	3320
3560	3580
3663	3812
7391	8731
3679	3679
8011	8011
5047	5047
5211	5211
1400	1040
3724	3724
2082	2082
5712	5712
2030	2030
3634	3634
2844	2844
3560	3560
1381	1381
3841	3841
2510	2510
2821	2890
2750	2750
7830	7830
3812	3812
3679	3679
2300	2330
2060	2060
1311	1311
7510	7510
8200	8200
3523	3523
2085	2080
3570	3570
3290	2821
2510	2510
7389	7389
6798	6798
3825	3825
6331	6331
4813	4813
5311	5311
3820	3825
1311	1311
5999	5900
2590	2590
3720	3721
7011	7011
5031	5031
3825	3825
3861	3861
3679	3679
1381	1381
3630	3630
3914	3910
5099	5020
3550	3559
2452	2452
3550	3559
3317	3317
2731	2731
3460	3640
7011	7011
1000	1000
2911	2911
2015	2015
2063	2060
5812	5812
5311	5311
2400	2400
1311	1311
1040	1040
1400	1400
6552	1531
2522	2522
1311	1311
3822	3822
3720	3822
5912	5912
3630	3630
3079	2531
5411	5411
6552	6552
3861	3861
2011	2011
5812	5812
7200	7200
7394	7350
5812	5812
2731	2731
5944	5944
5940	5940
2300	2300
5999	5990
6500	6500
1311	1311
5812	5812
5600	5600
3590	3590
1311	1311
3460	3460
5331	5331
3011	3011
100	100
3640	3640
3452	3452
1000	1000
4581	4581
1311	1311
3751	5090
5063	5070
3533	3533
6324	6324
5812	5812
3861	3861
3950	3579
1040	1040
1311	1311
8060	8062
2911	2911
2400	5031
3290	3290
3433	3433
3990	3990
1311	1311
3537	3537
3663	3679
7381	7381
7392	8700
2011	2011
2810	2810
4911	4911
3241	3241
3940	3944
2010	2011
3672	3672
3678	3678
4931	4931
7200	7200
6794	5812
5040	5040
3429	3420
3540	3560
4931	4931
3861	3861
5080	5080
3560	3564
8911	8711
7011	7011
3089	5030
2911	2911
3842	3842
3330	3330
3290	3290
7394	7359
3569	3569
3621	3621
1311	1311
7830	7830
3686	3571
3579	3579
3829	3829
3560	3560
2090	2090
3081	3081
1520	1520
3317	3678
6799	6799
6798	6798
3829	3829
3841	3841
6500	1311
2750	2750
5065	5065
3674	3674
7011	7011
4924	4924
3550	3550
4940	4941
3811	3812
7320	7320
4712	4731
2400	2430
2540	2540
3577	3577
3693	3845
4924	4924
8070	8071
3449	3440
5040	5040
3079	2673
7311	7311
3689	3572
3674	3674
2050	2050
4931	4931
7391	8731
3580	3585
3442	3442
5199	5190
7370	7370
8071	8071
5961	5961
5140	5140
2860	2860
5812	5812
7011	7011
5140	2040
2600	2631
5199	5160
3674	3674
8731	8731
7948	7948
2200	2200
3560	3569
7392	6799
1211	1221
6552	6552
3241	3241
3559	3559
4911	4911
4931	4931
4931	4931
3312	3312
5030	1700
5070	5070
5500	5500
3844	3844
6799	9995
3577	3577
7340	7340
3550	3555
6552	6552
3561	3561
4213	4213
4941	4941
5812	5812
3100	2300
5065	5065
1600	1600
5311	5311
1381	1381
3531	3531
5812	5812
3494	3490
5331	5331
5040	5065
3272	3272
2510	2510
5812	5812
5812	5812
1520	3585
5411	5411
5094	5094
5311	5311
2844	2844
5812	5812
3531	3531
5940	5940
3290	3290
2834	2834
3662	3663
2531	2531
2211	2211
2300	2330
3079	3089
3430	3430
2300	2330
5051	5051
7389	7389
3620	3620
3911	3911
2711	4888
	3532
5621	5621
1311	1311
4210	4213
5411	5411
3250	3250
7311	7311
5331	5311
2834	2834
3949	3949
7011	7011
3241	3241
2830	2835
7399	7389
5080	5080
7011	7011
5712	5712
2010	2011
4830	4833
2300	2330
7392	8742
2300	2300
5065	2842
3000	3021
1700	1700
5331	5331
7371	7371
3600	3612
1311	1311
1311	1311
3442	3442
3443	3443
2040	2040
2330	2330
7363	7363
3533	3533
7373	3990
1000	1000
2320	2320
3429	3420
2250	5331
1499	1400
5621	5621
3089	3089
2810	1311
5122	5122
3990	3990
3811	3829
3821	3821
1531	1531
5170	5171
2834	2834
7374	7374
4924	4932
3690	3690
3861	3861
3312	3312
2010	2011
3490	3490
3241	3241
3714	3714
6552	6552
2520	3679
2621	2621
3470	3470
4923	4923
3728	3728
6512	6512
5411	5411
2300	2300
3830	3851
3662	3663
5140	5140
4400	4400
2510	2510
3790	3790
3079	2670
2780	3663
2300	2300
8731	8731
2540	2540
2711	2711
3669	3669
5211	5211
2020	2020
5661	5661
3531	3531
3430	3430
3621	3621
1400	1400
3651	3651
2020	2020
3811	3829
3724	3724
5122	5122
5411	5411
3550	3555
2750	2750
3652	6794
4911	4911
3510	3510
5331	5331
3559	3559
9995	9995
3585	3585
3812	3812
9995	9995
6798	7011
8071	8071
4924	4924
6519	6519
5999	5731
3990	3990
4940	4941
4100	4100
6799	6799
3140	3140
2844	2844
3640	3640
5331	5331
2030	2030
2052	2052
3843	3843
6552	6552
5621	5621
2510	2510
5270	3100
5411	5411
3687	3579
3350	3350
2030	2033
3620	3620
2510	2510
5080	5080
2821	2821
5094	5094
2510	2510
5812	5812
8050	8050
6795	6795
4922	4922
3664	3812
2890	2890
7394	7350
4213	4213
2711	2711
2844	2844
3567	3567
3550	3559
2510	2510
2065	2060
2750	2750
1531	1531
3940	3944
3990	3990
3713	3713
1531	1531
3911	3911
6532	6532
2300	2330
2300	2300
7379	7377
5712	5712
5031	5031
1311	1311
6512	6512
3060	3060
3823	3823
4931	4931
7948	7948
7948	7948
2250	2250
2452	2452
7373	7373
2531	2531
3842	3842
2835	2835
3843	3843
8060	8062
5812	5812
3640	3640
5412	5412
2300	2330
2834	2834
2851	2851
5621	5621
4812	4812
3540	3540
4700	3674
6798	6798
2452	2452
3390	3390
5945	5945
6799	1040
3562	3562
6552	2836
3089	3089
2810	2810
7392	8742
5812	5812
3812	3730
3651	3651
3760	3760
2891	2891
3540	3541
7011	7011
5621	5621
3861	3861
7371	7371
3663	3663
3940	3949
3241	3241
4931	4931
5912	5912
2650	2650
4890	4812
3812	3812
7948	7948
4923	4923
1311	1311
2421	2400
7389	7389
3241	3241
1311	1311
2200	2211
5211	5211
2810	2810
3312	3312
2860	2990
5812	5812
5411	5411
2649	2670
3715	3533
3312	3312
3686	3577
2670	3714
3661	3661
2670	3679
4213	4213
2520	2540
3679	3679
2890	2890
7392	8700
5331	5331
3949	3949
3711	3711
5962	5960
2731	2731
2911	2911
2721	2721
3724	3724
5211	5211
7819	3949
2300	2390
8741	8741
3630	3630
4991	4991
3310	3312
3714	3714
3449	3470
3620	3620
2841	2842
3821	3821
7399	7389
4911	4911
3640	3640
7990	7900
2835	3842
2890	2890
7311	7311
5140	5141
2200	2200
2300	2300
2052	2052
3531	3530
2300	2330
8051	8051
7360	7363
2400	2400
7372	7372
2911	2911
5012	5010
2731	2731
3651	3651
5110	5110
2911	1311
2300	2300
7011	7830
200	200
1311	1311
2834	2834
3822	3822
3714	3714
3811	3357
3730	3730
8700	8700
7389	7389
5331	5331
5411	5411
5311	5311
5065	5065
6799	6799
3760	3760
3079	3080
2250	2250
2650	2650
2430	3430
2270	2273
2400	2400
5120	5122
6798	6798
1623	1623
2750	2750
5600	5600
3559	3559
7392	8742
7374	7374
3861	3861
3942	3942
3550	3559
3537	3537
6799	9995
1311	1311
3334	6552
6798	6798
5311	5311
2010	2011
5411	5411
4210	4210
1311	1311
3630	3630
7812	7812
3443	3443
2090	2090
3443	1600
5812	5812
3721	3721
3140	3140
1311	1311
3562	3562
3610	3612
4813	4813
6795	6795
1531	1531
5122	5122
4210	4210
3310	3312
3663	3663
1311	1311
4932	4932
3560	3561
3580	3585
3140	3140
4932	4932
2621	2621
2621	2631
7213	7200
3823	3823
3829	3829
3452	3452
5944	5944
7810	7812
3693	3845
2711	4833
2721	2721
3679	8090
3841	3845
3842	3842
6531	6531
8050	8093
3845	3845
3241	3241
5980	5900
3576	7372
3575	3575
3940	3944
7200	7200
2844	2844
3684	3572
3842	3842
5311	5311
2834	2834
5172	5172
2721	2721
1531	1531
3841	3841
2048	2040
3250	3250
1311	1311
3540	3540
3689	3577
3663	3663
3678	3678
8060	8071
3564	3564
8050	8051
4830	4833
3672	3672
3250	3250
1311	1311
5411	5411
5331	5331
4931	4931
1311	1311
7990	7990
7200	7200
2300	2300
4924	4924
5211	5211
3452	3452
2063	2060
2750	2750
5045	7372
3674	3674
2835	2835
3663	3663
3674	3674
4210	4213
3662	3679
5013	5013
2711	2711
4931	4931
4213	4213
3000	3060
5170	5171
4941	4941
3221	3221
5080	5084
3560	3640
1000	1000
7948	7948
3559	3559
7948	7948
2731	2731
5065	5065
6794	2834
6552	1531
2520	2520
2300	2300
3140	3140
5621	5621
3826	3826
3990	3990
3940	3944
3561	3561
3842	3842
6512	6512
5411	5411
5949	5940
2844	2844
5812	6794
3949	3949
7990	7990
3460	3460
6332	6331
2870	2870
4924	4924
4011	4011
1311	1311
3452	3452
5661	5661
2911	2911
4812	4812
6513	6513
5961	5399
3714	3714
2452	2452
3681	3571
2451	2451
2013	2013
2510	2510
3000	3011
3678	3678
1000	3390
3270	3270
2400	2430
2721	2721
3250	3250
2010	2011
3823	3823
7948	7948
4931	4931
1389	1389
3590	3728
2851	2851
2761	2761
3241	3241
5047	5047
3823	3823
5500	5500
1311	1311
3630	3630
2890	2890
5812	5812
6500	6500
1540	1540
2510	2510
2621	2621
3620	3621
3663	3663
6331	6331
2200	2200
1311	1389
2340	2340
2300	2340
6512	6512
2834	2834
3843	3290
3651	3651
5040	5090
4213	4213
3621	3621
3683	3575
6799	9995
3829	3829
3443	3443
3350	3350
2761	2761
5040	5040
4841	4841
7948	7948
5412	5412
5331	5331
3699	3690
2911	2911
3520	3524
7990	7900
1311	1311
5012	5010
3089	3089
2834	2834
7373	7373
6798	6798
1623	1623
2836	2836
2000	2000
2052	2052
2000	2000
1381	1381
3537	3634
2510	2510
3571	3571
2890	2890
2750	2750
3841	3841
3679	3679
5141	5141
2670	2670
5600	5600
1400	1400
5812	5812
3442	3442
3410	3411
2063	2060
7395	7384
7374	7374
5412	5412
8200	8200
2870	2870
4924	4924
4923	4923
8060	8060
2721	2721
2750	2750
8081	8090
3679	9995
5063	5063
3270	3270
3634	3480
2721	2721
3674	3674
3640	7200
5661	5661
7810	7819
2200	2200
4131	4100
5411	5411
8734	8734
7399	7389
3499	3490
3310	3310
1311	1311
5411	5400
2834	2834
2320	2320
7389	7389
3711	3711
2340	2340
2842	2842
3578	3578
9995	9995
6411	6411
4950	4950
2731	2731
2844	2844
3562	3562
2844	2844
3021	3021
3821	3821
4931	4931
6794	6794
2761	2761
4911	4911
2810	2810
3560	3562
7948	7948
2520	2520
6513	6513
4924	4924
4813	4813
6519	6519
8734	8734
2711	2711
2721	2721
1731	1731
3714	3714
2750	2750
2590	3950
1040	1040
5093	5093
3821	3690
3825	3825
2200	2200
4955	7374
1311	1311
5200	5200
5411	5411
4931	4931
3490	3490
3826	3826
4924	4924
7392	8700
4931	4932
2810	3562
2451	2451
1311	1311
5030	5031
2761	2761
2320	2320
5070	5070
5199	5110
5945	5945
4923	4923
3330	3330
9995	1000
3569	3569
5651	5651
4011	4011
3714	3714
